CustID,Name,Gender,Address,zip,SignDate,Status,Level,Campaign,LinkedWithApps
303,"Karin Zimmerman",0,"50457 Pretty Snake Path","73132","07/15/2013",0,0,1,0
304,"Darlene Mcgrail",0,"7731 Merry Cider Jetty","01002","04/02/2013",1,2,2,1
305,"Wade Stafford",0,"23997 Honey Rabbit Cut","57002","06/25/2013",1,0,4,0
306,"Melanie Jackson",1,"46268 Tawny Pioneer Shoal","84093","06/09/2013",1,0,1,1
307,"Lisa Mello",0,"42212 Easy Horse Rove","51056","07/28/2013",0,1,0,1
308,"Lauren Brown",1,"2108 Silent Elm Avenue","19611","07/22/2013",1,1,2,1
309,"Keith Martinez",1,"86268 Grand Leaf Haven","43557","05/07/2013",1,0,2,0
310,"Ashleigh Jackson",1,"1920 Noble Cloud Farms","41855","06/25/2013",1,0,3,0
311,"Martin Theisen",0,"15 Cinder Holly Corner","54009","06/12/2013",0,1,3,0
312,"Tammy Mollett",0,"12434 Square Cloud Drive","59755","05/31/2013",1,0,2,1
313,"Susan Arnold",0,"15577 Tawny Grove Road","14825","07/28/2012",1,0,1,0
314,"Steven Dubose",0,"90263 Silver Harbor Nook","97843","07/24/2013",1,0,1,1
315,"Sylvia Walko",0,"4634 Gentle Log Saunter","83321","06/30/2013",1,1,0,1
316,"Ronald Collazo",0,"51804 Heather Blossom Pike","77065","06/08/2013",1,0,4,1
317,"Dorothy Baker",0,"26 Little Goat Terrace","02921","09/23/2012",1,0,1,1
318,"Richard Bock",0,"90910 Lonely Elk Round","73079","05/18/2013",1,1,1,1
319,"Katherine Vinton",1,"52615 Jagged Mountain Grove","45155","04/25/2013",1,1,1,0
320,"Mary Fabian",0,"12022 Crimson Castle Alcove","22546","07/31/2013",1,2,1,0
321,"William Johnson",0,"56053 Crystal Horse Nook","58075","05/08/2013",1,0,1,1
322,"Barbara Casey",0,"5690 Quiet Quail Bluff","13043","03/17/2013",1,1,4,1
323,"Judith Ellison",0,"359 Indian Butterfly Dale","46223","06/27/2013",1,1,1,1
324,"Katherine Mendenhall",0,"71674 Lone Nest Point","66732","05/13/2013",1,1,1,0
325,"Michael Johnson",0,"70514 Tender Panda Alcove","10094","07/28/2013",1,0,1,1
326,"Benny Obrien",0,"48544 Tawny Nut Knoll","72018","06/09/2013",1,2,1,0
327,"Claribel Waldron",0,"39723 Pleasant Log Crest","48836","03/12/2013",1,1,1,0
328,"Louise Gardner",1,"63083 Clear Castle Flats","81155","06/28/2013",0,1,4,0
329,"Desmond Holguin",0,"1515 Bent Prairie Estates","31075","05/11/2013",1,1,1,0
330,"Jennifer Carver",1,"43377 Small Pumpkin Estates","76250","04/25/2013",1,0,0,1
331,"Cherri Vasquez",0,"37525 Lazy Crow Canyon","61064","07/14/2013",1,0,1,1
332,"Boris Rogers",0,"89994 Small Mountain Cut","61285","06/18/2013",1,1,4,1
333,"Sherry Maldonado",1,"861 Heather Pumpkin Trek","92372","05/12/2013",1,0,1,1
334,"Sylvia Snyder",0,"50453 Clear Hickory Rove","39477","05/11/2013",1,0,1,1
335,"Cedric Kruse",1,"80467 Stony Lamb Avenue","68405","09/16/2012",1,1,1,1
336,"Jackie Mckay",0,"16370 Little Creek Drive","33918","04/15/2013",1,0,1,0
337,"Mary Adams",0,"91 Hazy Pine Niche","04672","06/14/2013",1,1,1,0
338,"Sonia Johnson",1,"34687 Amber Apple Bluff","98357","05/03/2013",1,0,1,0
339,"Donald Lacourse",1,"25533 Rough Dove Falls","45804","02/15/2013",1,0,1,0
340,"Minnie Flores",0,"3435 Merry Maple Farms","30094","04/08/2013",1,0,1,1
341,"Larry Robinson",1,"85539 Dusty Maple Bluff","33619","07/06/2013",0,1,1,0
342,"Nellie Mazza",1,"16522 Pied Fox Gardens","15770","07/24/2013",1,0,1,1
343,"Vivian Garcia",0,"11216 Round River Swale","76109","04/09/2013",0,1,3,1
344,"Clarence Poston",0,"28016 Broad Nectar Villa","96015","07/29/2013",1,1,1,0
345,"Kellie Rodriquez",0,"73195 Cozy Goose Knoll","14533","07/24/2013",1,0,1,1
346,"Frances Goode",0,"86336 Misty Log Dell","81435","07/25/2013",1,0,1,1
347,"Minnie Daniels",1,"22 Burning Axe Avenue","26419","07/04/2013",1,0,1,1
348,"Ray Barela",1,"80541 Umber Blossom View","56243","01/10/2013",1,2,1,1
349,"Lawrence Newton",1,"68355 Sandy Creek Gate","61736","04/29/2013",1,0,1,1
350,"Barbara Dale",1,"46257 Cinder Rock Lace","16134","07/22/2013",1,0,1,0
351,"John Thomas",1,"9250 Middle Oak Turn","16659","03/01/2013",1,1,1,0
352,"Roland Ditch",0,"41628 Grand Mill Arbor","53508","05/09/2013",1,0,1,0
353,"Joan Suttles",0,"48853 Tender Acorn Crest","38130","05/18/2013",1,2,3,0
354,"Lori Pedigo",0,"54187 Blue Barn Circle","91602","11/15/2012",0,2,4,0
355,"Courtney Webb",0,"34937 Auburn Lake Corner","90410","03/01/2013",1,0,4,0
356,"Lucinda Kennedy",0,"10585 Calm Hills Place","33322","02/01/2012",1,1,4,0
357,"Ruth Newborn",1,"11082 Lazy Acorn Isle","75222","07/15/2013",1,0,1,1
358,"James Brown",1,"65652 Stony Acorn Knoll","46268","05/01/2013",1,2,1,1
359,"Robert Ford",1,"73341 Big Prairie Road","19422","07/16/2013",1,0,1,1
360,"David Shofner",0,"71344 Windy Pebble Canyon","60435","04/15/2013",1,1,4,1
361,"Jonna Petrosky",1,"13678 Strong River Shoal","30271","12/04/2012",1,0,4,1
362,"William Tabb",1,"581 Indian Leaf Twist","91125","03/09/2013",1,2,3,0
363,"James Kearns",0,"27081 Rose Treasure Ridge","60804","06/17/2013",1,0,1,0
364,"Raymond Potts",0,"48776 Red Lamb Terrace","65897","07/10/2013",1,0,4,1
365,"Doyle Lepage",0,"2679 Middle Creek Crest","61106","04/10/2013",0,0,1,1
366,"Mary Michael",1,"22630 Cotton Gate Saunter","70457","01/14/2013",1,1,0,0
367,"Angla Mcdonald",0,"39029 Misty Swan Orchard","39286","07/25/2013",1,0,1,0
368,"Erinn Jones",0,"14188 Emerald Berry Vista","08510","04/06/2013",1,0,4,0
369,"William Rowland",1,"92444 Cold Pine Estates","72005","05/21/2013",1,2,0,1
370,"Veronica Hoover",0,"73710 Bright Turtle Terrace","27697","05/19/2013",1,0,1,1
371,"Dale Rivera",1,"2501 Rough Pony Cove","07801","04/28/2013",1,0,4,0
372,"Margaret Herndon",0,"29320 Lazy Crow Run","14626","06/18/2013",1,0,3,0
373,"Michael Dart",0,"10865 Little Castle Ramble","38130","05/15/2013",0,1,4,1
374,"Alfred Pierce",0,"12154 Burning Holly Glade","24155","05/19/2013",1,1,1,0
375,"Katie Johnson",0,"688 Harvest Beacon Point","44408","07/19/2013",1,1,1,1
376,"Nicholas Santiago",0,"39803 Hush Acorn Street","12062","01/08/2013",0,0,1,0
377,"Sonya Chang",0,"1828 Noble Maple Trail","31794","06/08/2013",1,1,0,0
378,"Richard Parsons",1,"94622 Green River Grove","52593","07/12/2013",1,2,0,1
379,"Barbara Keefer",1,"11674 Bright Fox Journey","55741","05/28/2013",1,1,2,0
380,"Kelly Shull",1,"35549 Merry Fawn Way","19533","01/16/2013",0,0,1,0
381,"Tarsha Humble",1,"14 Hush Spring Shoal","98236","01/01/2013",1,0,4,1
382,"Derrick Richardson",1,"8980 Gentle Timber Street","62886","06/19/2013",1,0,1,0
383,"Jason Perry",1,"29097 Cotton Deer Wander","34660","04/19/2013",1,1,4,1
384,"Enrique Smith",0,"53322 Burning Panda Journey","29349","01/26/2013",1,2,1,1
385,"Randolph Granados",1,"56646 Burning Pioneer Ridge","62515","03/11/2013",1,0,0,1
386,"Janet Dance",0,"38280 Little Cloud Road","19330","03/26/2013",1,1,1,0
387,"Harold Hollister",1,"48841 Bright Gate Falls","85301","01/10/2013",1,2,2,0
388,"Jennifer Johnson",1,"60843 Jagged Rabbit Point","83274","07/26/2013",1,0,4,1
389,"Robert Short",0,"45092 Burning Swan Vale","78405","07/06/2013",1,0,3,1
390,"Randy Bishop",0,"22298 Dusty Elm Rove","60950","03/28/2013",1,2,4,0
391,"Johnny Flanigan",1,"88676 Velvet Hills Hollow","28726","07/22/2013",1,0,0,0
392,"Melissa Thornton",1,"79994 Hazy Goat Flats","85646","02/25/2013",0,1,3,0
393,"Charles Jensen",1,"26288 Lonely Goat Turn","08810","06/14/2013",1,0,4,1
394,"Michael Gonzalez",0,"71117 Velvet Squirrel Summit","33082","03/09/2013",1,2,2,1
395,"Clyde Massingill",0,"5713 Sandy Crow Shoal","57107","06/27/2013",1,1,3,1
396,"Amy Mann",0,"40911 Silver Diamond Vista","84773","06/30/2013",1,2,1,1
397,"Nancy Myers",0,"1657 Dusty Pebble Circle","54986","04/22/2013",1,0,1,1
398,"Robbie Cohen",1,"24250 Sweet Peach Race","81073","09/17/2012",1,0,0,1
399,"Benjamin Sharp",1,"54742 Emerald Sky Isle","67839","07/27/2013",1,1,1,1
400,"Robert Butcher",0,"280 Auburn Embers Corner","99111","01/02/2012",1,0,0,0
401,"Emily Foreman",0,"52909 Burning Oak Journey","80206","05/22/2013",1,0,3,1
402,"Richard Casady",0,"7770 Rough Branch Bluff","19801","07/11/2013",1,0,1,0
403,"Wilma Flores",0,"3124 Birch Berry Bend","13114","07/30/2013",0,1,3,1
404,"Sue Roberts",0,"46066 Sleepy Spring Court","28164","05/04/2013",1,1,3,0
405,"Martha Woodard",0,"56109 Ivory Mill Falls","97351","07/01/2013",1,1,1,0
406,"Ashley Gay",0,"78867 Velvet Quail Place","24019","04/15/2013",1,0,0,0
407,"Ted Bing",1,"85293 Emerald Creek Arbor","44304","07/20/2013",0,1,0,0
408,"Randy Barnes",1,"7493 Indian Hickory Way","82640","03/06/2013",1,1,0,0
409,"Rosa Titus",1,"676 Emerald Axe Ledge","31085","03/09/2013",1,1,2,0
410,"Randall Cerda",0,"31203 Burning Hickory Falls","90247","07/20/2013",1,2,1,0
411,"Robert Taylor",1,"1695 Twin Cider Ramble","59111","06/24/2013",1,1,0,1
412,"Danny Guzzi",1,"160 Old Dove Run","29331","05/08/2013",1,0,3,0
413,"Matthew Wallace",0,"243 Rustic Elm Byway","54082","06/07/2013",1,0,1,1
414,"Anne Bruce",0,"835 Pied Autumn Bluff","74075","12/15/2012",1,0,3,1
415,"Carl Tucker",1,"82863 Tender Diamond Grove","95694","06/14/2013",0,1,1,0
416,"Michael Via",0,"99360 Tawny Pumpkin Trail","83610","06/29/2013",1,1,2,0
417,"Elizabeth Baum",0,"30 Auburn Creek Crest","23328","06/08/2013",1,0,1,0
418,"Ramiro Nix",1,"81628 Cold Elm Ledge","54113","06/22/2013",1,1,1,1
419,"Troy Puryear",0,"5054 White Pond Swale","72543","05/03/2013",1,1,1,1
420,"Steve Hickok",0,"26659 Cotton Butterfly Byway","35654","07/18/2013",1,0,3,1
421,"Kyle Webster",1,"16516 Bright River Estates","76442","02/07/2013",1,2,1,1
422,"Steven Mcdonald",0,"68764 Hidden Beaver Bank","06354","07/06/2013",1,1,4,0
423,"Jonathan Ohlson",1,"13339 Cold Goat Turn","28664","03/08/2013",1,2,2,1
424,"Randolph Rose",0,"27827 Red Leaf Ledge","35238","11/06/2012",1,0,4,1
425,"Muriel Miller",0,"4956 Shady Acorn Stead","73949","07/15/2013",1,0,1,1
426,"Ronnie Tomlinson",0,"56024 Rough Pony Edge","87412","06/30/2013",1,1,3,0
427,"Ethel Lerma",0,"67375 Grand Snake Twist","57227","05/07/2013",1,0,1,0
428,"James Arroyo",0,"92578 Pearl Hills Ledge","52351","05/07/2013",1,1,1,1
429,"David White",0,"1022 Indian Turtle Canyon","18218","06/14/2013",1,2,4,0
430,"Kimberly Jacob",0,"21757 Amber Autumn Woods","49041","07/03/2013",1,1,1,0
431,"Deborah Palmer",0,"137 Clear Branch Avenue","66208","06/01/2013",1,0,2,1
432,"Olive Stevens",0,"86525 Birch Autumn Nook","96034","06/03/2013",1,1,0,0
433,"Antwan Bello",0,"22578 Cold Blossom Pass","61007","08/18/2012",1,0,1,1
434,"Marguerite Vinson",1,"12177 Silver Branch Ledge","29302","05/23/2013",1,0,1,1
435,"Barbara Bosarge",1,"62671 Quaint Bear Haven","60602","06/28/2013",1,0,1,1
436,"Stella Glade",0,"643 Rocky Berry Gate","21539","02/06/2013",1,0,1,1
437,"John Voelker",0,"93861 Tawny Swan Trek","98174","06/28/2013",1,1,1,0
438,"Vanessa Black",0,"322 Sweet Acorn Isle","26720","04/13/2012",1,0,1,1
439,"Matthew Gonzales",0,"98580 Jagged Prairie Jetty","49510","10/17/2012",1,0,3,1
440,"Cesar Smith",1,"3196 Middle Forest Avenue","13476","11/29/2012",0,0,4,1
441,"Julie Mann",0,"93491 Jagged Dove Heights","83714","03/29/2013",0,0,1,1
442,"Damon Blanc",1,"7995 Cozy Stone Circle","25711","04/15/2013",0,0,1,0
443,"Mariam Glenn",0,"28035 Lazy Turtle Race","48504","06/10/2013",1,0,1,1
444,"Michael Martinez",1,"9877 Thunder Elm Heights","67205","06/29/2013",0,0,1,0
445,"Jeffery Horton",1,"19913 Calm Axe Glade","26160","07/16/2012",1,1,1,1
446,"John Bonetti",1,"50675 Jagged Deer Knoll","21542","03/30/2013",0,0,1,0
447,"Linda Brower",0,"85863 Colonial Zephyr Niche","19090","01/10/2013",1,0,1,0
448,"Frank Brown",1,"3034 Pied Snake Dale","06518","05/07/2013",1,2,1,0
449,"Ashley Johnson",0,"29734 Hush Horse Summit","35049","07/06/2013",1,0,1,1
450,"Kittie Smith",1,"1852 Pearl Wagon Gardens","98536","07/15/2013",1,1,1,1
451,"Clay Pacheco",0,"13609 Blue Nest Wander","94131","10/01/2012",0,0,1,0
452,"Teresa Bruce",1,"39150 Cotton Apple Heights","81228","07/27/2013",1,2,1,1
453,"Terrance Mcglone",1,"3566 Quiet Blossom Niche","85279","06/08/2013",0,2,2,1
454,"James Smith",0,"529 Shady Acorn Cove","77325","07/02/2013",1,0,1,0
455,"Richard Sturgeon",0,"42297 Hidden Forest Orchard","95763","04/25/2013",1,2,1,1
456,"Ashley Martinez",0,"1311 Bent Cottage Bluff","33953","05/13/2013",1,0,1,1
457,"Kathy Mccrary",1,"38187 Bright Pony Way","29920","11/18/2011",1,0,0,1
458,"Roger Johnson",1,"10377 Middle Flower Dell","84749","07/01/2013",0,0,2,0
459,"Natalie Cohen",0,"98470 Silver Beacon Terrace","74046","01/20/2013",1,0,4,1
460,"Christopher Rodriquez",1,"72045 Birch Cider Villa","76265","04/28/2013",1,0,1,0
461,"Guy Berlin",0,"10505 Pearl Berry Trek","32959","07/20/2013",1,0,3,1
462,"Melvin Batz",0,"48814 Windy Robin Lane","85251","06/13/2013",1,0,1,0
463,"Norma Torres",0,"7422 Quaint Mill Dell","98465","05/20/2013",1,0,1,1
464,"Mark Delong",1,"84291 Happy Pond Bank","20172","06/02/2013",0,1,4,0
465,"Mildred Littlefield",1,"720 Lost Bridge Arbor","13740","07/27/2012",0,0,4,1
466,"Karen Hays",0,"3718 Stony Berry View","29162","02/06/2013",1,1,1,0
467,"Lindsey Brooks",1,"30755 Dusty Elm Bend","36726","07/24/2013",0,1,1,1
468,"Catherine Maxwell",1,"8320 Lonely Creek Bayou","50164","07/28/2013",1,0,1,0
469,"Richard Looney",0,"12174 Square Cider Run","46311","07/31/2013",1,1,1,1
470,"Mary Campbell",0,"36256 Pied Quail Bayou","28543","10/05/2012",1,2,1,0
471,"Barbra Wright",0,"72654 Sweet Panda Summit","78754","12/13/2012",1,1,0,1
472,"Gerald Kiefer",0,"83937 Stony Nectar Orchard","45155","04/10/2013",0,0,1,0
473,"Sam Reader",0,"90699 Foggy Grove Hollow","81223","06/27/2013",1,0,1,1
474,"Brent Vowell",1,"741 Grand Lake Wander","18651","07/22/2013",1,1,4,1
475,"Angelia Drake",1,"98350 Rocky Goose Heights","84065","01/06/2013",1,0,1,1
476,"Elena Mcswain",1,"28385 Colonial Rabbit Alcove","15682","07/28/2013",1,0,1,0
477,"Lilian Cousins",1,"41070 Tender Grove View","22567","04/05/2013",0,1,1,1
478,"Wesley Turner",0,"732 Amber Nest Falls","30730","06/10/2013",1,0,0,0
479,"Bryan Jones",0,"3843 Quiet Flower Bluff","20684","10/21/2012",1,1,0,1
480,"Victor Garlock",0,"96331 Burning Rise Gate","25075","05/10/2013",1,0,1,0
481,"Bernice Shrewsbury",0,"11348 Rocky Nut Place","42321","05/11/2013",1,1,1,1
482,"Daniel Jager",1,"5948 Clear Pond Pass","37191","07/16/2013",1,1,1,1
483,"Pedro Dewall",1,"2739 Sweet Fawn Estates","43962","07/19/2013",1,0,1,1
484,"Leonard Ebbert",0,"27608 Cinder Treasure Park","68883","12/27/2012",1,1,1,0
485,"John Gaston",0,"415 Crystal Shadow Point","75246","04/13/2013",0,1,3,0
486,"Mario Cooper",0,"18586 Broad Brook Dell","83617","11/18/2012",1,1,1,0
487,"Jacob Hansen",1,"69161 Lost Peach Pace","01342","07/26/2013",1,2,1,0
488,"Erin May",0,"18615 Indian Diamond Way","56933","03/15/2013",1,0,1,0
489,"James Oliver",0,"42399 Quaking Castle Jetty","19183","06/14/2013",0,1,1,0
490,"James Campos",1,"29842 Birch Rabbit Street","14029","07/12/2013",1,1,1,1
491,"Robert Johnson",1,"10475 Pleasant Flower Vista","21202","06/13/2013",1,1,1,0
492,"Laura Kelley",0,"6899 Gentle Island Villa","73043","05/01/2013",1,2,4,0
493,"Jamie Miles",0,"1280 Happy Zephyr Vale","07829","07/20/2013",1,0,1,0
494,"Martin Durham",0,"25980 Grand Leaf Field","24165","05/28/2013",0,0,1,0
495,"Alan Berta",0,"98629 Cotton Leaf Vista","37111","05/14/2013",1,0,4,0
496,"Kathleen Huffine",1,"89395 Rough Barn Canyon","03076","06/24/2013",1,1,3,1
497,"Kristen Hanna",0,"62857 Rocky Forest Journey","83849","06/04/2013",1,1,1,1
498,"Nicholas Darst",1,"2670 Hush Mill Rove","30321","07/22/2013",1,1,1,1
499,"Jane Barnett",0,"45668 Rocky Elk Path","87936","10/08/2012",0,0,1,1
500,"Francisco Thomas",1,"7679 Still Log Bank","68843","07/03/2013",1,0,1,0
501,"Laura Perez",0,"11 Blue Pioneer Road","71750","01/03/2013",1,0,1,1
502,"Barbara Costner",1,"72696 Red Mill Court","59826","04/13/2013",1,2,4,0
503,"Kellie Smith",0,"38581 Pretty Beaver Quay","95039","07/30/2013",1,1,1,1
504,"Jason Porter",0,"49231 Golden Hills Swale","83025","08/28/2012",1,2,4,0
505,"Jerold Carlson",1,"46590 White Crow Drive","05036","04/04/2013",1,1,1,0
506,"Frank Chavez",0,"21351 Hush Cloud Gate","32725","07/11/2013",1,1,1,1
507,"Susana Obrien",1,"9830 White Goose Orchard","06479","06/11/2013",1,0,0,0
508,"Aaron Cruz",0,"6813 Shady Pumpkin Byway","10707","03/03/2013",1,0,1,1
509,"Clemmie Whittington",0,"34606 Lost Sky Alcove","53115","03/05/2013",1,0,4,1
510,"Garry Harshaw",1,"373 Lone Bird Court","04756","07/27/2013",1,0,1,0
511,"Amberly Edinger",0,"70156 Clear Rise Ramble","12785","04/08/2013",1,0,4,0
512,"Lon Livingston",0,"58 Heather Nest Vista","97601","03/28/2013",1,0,1,0
513,"Bryan Frasier",1,"1926 Ivory Cloud Knoll","80827","07/07/2013",1,1,3,0
514,"Gail Caballero",1,"295 Big Mill Rove","32949","11/24/2012",1,0,0,1
515,"Sue Fisher",1,"75150 Old Pony Trek","41160","02/26/2013",1,1,1,0
516,"Loretta Blackburn",1,"38924 Blue Pine Pace","40506","06/26/2013",1,0,4,0
517,"Alan Leamon",1,"445 Emerald Nut Rove","48419","07/05/2013",1,0,1,1
518,"Scott Cain",0,"12293 Rocky Berry Quay","56166","07/21/2013",1,1,0,0
519,"Daniel White",0,"92926 Honey Cloud Lane","15450","02/12/2013",1,0,0,1
520,"Wade Baker",0,"51777 Indian Berry Canyon","20147","07/25/2013",1,0,4,1
521,"William Masi",0,"47850 Long Peach Ramble","72070","07/07/2013",1,2,1,1
522,"Sandra Beck",0,"73890 Middle Dove Path","97205","07/15/2013",1,1,0,0
523,"Ida Brown",1,"45 Quiet Nectar Niche","02330","01/11/2013",1,1,4,1
524,"Joseph Martin",0,"64912 Orange Butternut Stead","83311","07/07/2013",0,1,1,1
525,"Martin Townsend",1,"35160 Colonial Blossom Bayou","30026","03/26/2013",1,0,0,1
526,"Leslie Mcgee",0,"2477 Clear Squirrel Bank","15338","08/11/2012",1,1,0,0
527,"Ken Martino",0,"52318 Old Robin Estates","44420","10/23/2012",1,1,0,1
528,"John German",0,"88898 Grand Creek Isle","51430","07/10/2013",1,0,0,0
529,"Steven Kelly",0,"87062 Quaint Holly Ledge","46275","06/12/2013",1,1,2,1
530,"Andrew Linder",1,"17713 Quaking Holly Acres","63775","07/09/2013",1,0,1,1
531,"James Berryhill",0,"55202 Turning Willow Vale","37769","07/05/2013",0,1,2,1
532,"Carlos Kirk",0,"14 Hidden Bear Circle","90745","07/14/2013",0,2,1,1
533,"Louis Cobb",1,"44197 Blue Stone Drive","61543","05/22/2013",1,1,1,0
534,"Dorothy Obannon",1,"11953 Green Pumpkin Wander","80459","05/17/2013",1,0,1,1
535,"Janice Whitley",0,"9104 Foggy Bird Dale","33027","07/23/2013",1,0,0,1
536,"Hazel Eudy",0,"8310 Honey Blossom View","63401","07/12/2013",1,0,1,0
537,"Philip Belle",0,"79804 Jagged Pioneer Park","43005","07/03/2013",1,1,0,0
538,"John Roby",1,"9415 White Island Estates","19067","05/03/2013",1,2,1,1
539,"Claudia Tang",1,"46743 Square Flower Canyon","72070","07/07/2013",1,1,3,1
540,"Ellsworth Higgins",1,"95079 Hush Berry Way","99158","07/14/2013",1,0,0,0
541,"Bobby Fry",0,"68 Rose Butterfly Swale","61542","01/24/2013",1,0,1,0
542,"Mary Bachman",0,"93348 High Acorn Bayou","22846","12/31/2012",1,1,4,0
543,"Darwin Goff",1,"586 Lazy Wagon Race","48367","06/20/2013",1,1,1,1
544,"Wesley Stoltenberg",1,"10241 Fallen Robin Trail","53212","03/24/2013",1,1,1,1
545,"Rebecca Mccool",1,"25929 Strong Cider Villa","91327","07/08/2013",1,1,3,1
546,"Keith Jensen",0,"33834 Red Gate Woods","14437","05/09/2013",1,0,0,0
547,"Katherine Jackson",0,"28492 Amber Wagon Mews","45812","07/25/2013",1,0,1,1
548,"Dale Medley",0,"81100 Little Turtle Ledge","12981","04/08/2013",1,0,1,1
549,"Malik Blevins",0,"67649 Turning Dove Dale","43660","04/25/2013",1,0,1,1
550,"Brian Taylor",1,"16448 Cinder Nut Pike","39365","06/15/2013",1,1,2,1
551,"Dante Canales",1,"59843 Crystal Goose Drive","50576","07/07/2013",1,0,1,1
552,"Elias Drake",0,"12194 Quiet Treasure Byway","70835","05/24/2013",1,0,4,0
553,"Kirk Moore",1,"11119 Windy Maple Bluff","81036","05/10/2013",1,0,3,1
554,"Kathryn Dewitt",0,"3776 Grand Pebble Wander","78641","06/05/2013",1,1,3,0
555,"Stella Dickson",1,"79830 Umber Pine Quay","94539","08/13/2012",1,1,4,1
556,"Carl Brown",0,"9572 Pied Goat Chase","19601","06/08/2013",1,0,0,1
557,"Pat Hillman",0,"32200 Quiet Squirrel Ramble","15333","03/22/2013",1,0,1,0
558,"Billy Sparks",0,"3788 Rose Pebble Street","76820","06/23/2013",1,1,1,1
559,"Leigh Dennis",1,"82114 Auburn Cider View","46302","02/07/2013",1,0,1,0
560,"Joshua Barbara",1,"30036 Lost Beaver Trace","04212","07/30/2013",1,1,1,0
561,"Jessica Shelton",0,"18486 Lone Apple Terrace","18041","07/25/2013",1,0,1,1
562,"Brian Ashmore",0,"618 Ivory Prairie Pike","35959","01/05/2013",1,0,2,1
563,"Scott Andersen",0,"53221 Gentle Barn Round","61913","06/14/2013",1,0,1,1
564,"Lindsey Smith",1,"37249 Round Swan Twist","78870","07/30/2013",1,1,0,1
565,"Steven Jones",0,"14629 Iron Axe Manor","94301","04/12/2013",1,1,1,0
566,"Stacey Key",0,"13869 Old Fox Pass","94104","04/16/2013",1,0,1,0
567,"Cari Blakely",1,"53007 Sweet Timber Street","76011","06/13/2013",0,0,1,0
568,"Miguel Burse",1,"46276 Turning Quail Bank","52361","06/26/2013",1,0,4,0
569,"James Merritt",1,"87452 Pied Branch Mews","22801","07/02/2013",1,0,0,1
570,"Suzanne Cannon",0,"6307 Old Leaf Twist","05030","05/16/2013",1,2,0,0
571,"Cora Carroll",0,"10487 Rustic Harbor Woods","95376","01/31/2012",1,1,4,0
572,"Thomas Walters",0,"69737 Burning Timber Rove","78938","05/22/2013",1,1,1,1
573,"Joseph Bickham",0,"54002 Umber Cider Pace","56754","06/27/2013",1,0,4,0
574,"Clement Williams",0,"516 Umber Harbor Gardens","28720","03/14/2013",1,0,1,1
575,"Deborah Hageman",1,"9314 Quiet Forest Round","72153","10/02/2012",0,1,4,1
576,"Ana Miller",0,"24482 Turning Pony Run","38549","07/27/2013",1,0,1,1
577,"Steven Hardy",0,"41542 Birch Holly View","89414","07/02/2012",1,1,1,0
578,"Linda Mcdonald",1,"24474 Blue Branch Lagoon","20610","06/05/2013",1,0,1,0
579,"Jason Lister",0,"14482 Cozy Bluff Lane","38402","12/10/2012",1,0,1,0
580,"Tracy Peterson",1,"114 Red Acorn Grove","84057","05/25/2013",1,0,1,0
581,"Victor Schwartz",0,"92285 Easy Leaf Turn","30268","06/16/2013",1,0,3,1
582,"David Martinez",1,"96545 Fallen Leaf Terrace","76821","07/15/2013",1,0,1,0
583,"Jessie Zeledon",0,"16287 Long Fox Drive","07718","07/07/2013",1,0,1,1
584,"Phillip Baker",1,"44002 Green Dove Drive","63664","03/14/2013",1,0,0,1
